,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,ORCL,ADBE,CRM,CSCO,ACN,INTC,AMD,QCOM,TXN,IBM,NOW,INTU,AMAT,MU,ADI,LRCX,NFLX,DIS,CMCSA,T,VZ,TMUS,JPM,BAC,WFC,GS,MS,C,BLK,SCHW,AXP,SPGI,BX,V,MA,PYPL,UNH,JNJ,LLY,PFE,MRK,ABBV,TMO,ABT,DHR,BMY,AMGN,MDT,CVS,GILD,WMT,PG,KO,PEP,COST,MCD,NKE,SBUX,HD,LOW,TGT,BKNG,MDLZ,CL,EL,XOM,CVX,COP,SLB,CAT,BA,GE,HON,UPS,RTX,LMT,DE,MMM,UNP,LIN,FCX,NEE,DUK,BRK-B,F,GM,UBER,ABNB,SHOP,SQ,PLTR,SNOW,COIN
2026-04-14,213.32,254.08,196.1,471.5,359.0,561.0,100.98,434.38,129.47,333.6,396.65,198.73,82.38,155.77,403.33,133.91,276.62,741.07,372.12,323.19,408.08,159.21,648.55,431.36,106.09,299.25,146.8,113.51,75.99,455.69,501.05,338.08,399.65,199.66,118.34,329.93,122.82,313.84,184.86,542.83,887.59,130.4,359.42,191.74,423.99,211.14,109.11,346.61,21.53,391.11,317.85,102.25,195.34,318.92,454.1,84.5,196.46,363.05,443.33,165.87,188.67,1335.78,456.64,419.06,652.76,242.75,78.91,656.22,152.92,656.24,372.25,158.99,154.35,590.59,316.96,1333.61,57.71,173.64,583.96,191.07,241.96,48.71,895.03,622.22,394.14,67.39,228.3,686.03,179.53,150.04,274.49,262.04,408.56,182.13,488.23,292.95,365.53,467.56,131.09,638.19,491.98
2026-04-15,213.43,252.49,195.41,454.59,343.8,558.95,102.89,450.92,137.03,333.98,392.8,201.64,80.42,157.52,402.2,135.89,273.13,731.55,388.11,324.2,394.88,158.24,641.38,414.12,107.54,307.23,150.61,113.52,80.62,471.08,508.86,340.81,409.29,202.38,121.22,330.12,125.05,315.38,178.46,534.43,864.41,126.36,353.54,193.83,406.8,211.79,109.14,347.83,21.7,400.2,309.11,101.86,193.41,324.98,458.39,83.4,195.3,360.45,426.34,164.36,193.55,1304.36,467.31,416.05,652.0,249.1,80.68,667.77,152.91,665.33,361.82,155.6,153.97,592.0,316.06,1312.24,58.51,172.07,575.72,186.22,235.48,48.9,884.98,629.58,385.86,67.04,231.68,696.5,181.0,146.68,279.06,262.96,405.32,179.29,478.04,293.44,361.28,496.17,133.62,662.68,492.1
2026-04-16,216.54,253.81,197.01,440.01,344.11,556.96,102.51,457.35,131.25,330.56,397.14,201.73,81.29,152.14,401.06,139.5,275.01,729.24,384.15,321.83,395.43,160.35,626.23,420.5,111.7,328.58,149.43,112.6,80.73,462.83,500.79,336.59,404.28,204.05,123.79,317.2,124.67,323.94,175.73,547.35,883.25,128.86,349.89,193.89,402.57,212.46,106.95,353.4,22.45,400.06,316.71,102.55,192.97,328.67,450.94,84.45,198.57,355.88,416.6,166.5,188.16,1306.99,451.23,412.41,638.31,256.86,79.85,672.51,151.6,658.96,342.38,152.58,146.86,582.5,316.81,1367.93,59.15,168.81,578.5,184.44,228.96,48.55,858.86,627.47,377.49,65.77,229.53,709.29,182.35,150.54,285.5,261.61,387.76,179.46,455.4,300.42,365.94,498.83,139.04,659.14,494.31
2026-04-17,220.42,258.66,199.56,461.4,335.97,564.47,105.44,442.71,130.39,328.75,402.77,197.14,79.41,151.44,400.61,136.67,275.1,709.79,383.69,315.32,400.89,165.98,610.82,426.24,113.51,322.31,149.38,112.23,83.71,447.12,494.62,341.06,404.85,200.22,121.49,322.19,125.01,329.24,174.37,543.33,910.09,131.62,350.1,193.22,408.26,210.24,108.83,351.91,23.07,394.39,315.14,101.06,191.17,324.11,456.1,87.29,200.48,363.61,417.81,165.15,186.78,1277.33,458.64,412.39,665.45,255.55,81.81,668.04,152.0,679.34,332.15,155.44,145.28,573.27,313.29,1361.81,58.87,169.87,559.73,183.29,226.44,48.94,852.2,628.67,383.14,66.91,235.54,700.37,181.27,148.87,284.82,262.04,397.38,179.36,450.13,303.46,368.39,508.48,134.88,622.0,505.76
2026-04-20,220.64,262.0,190.22,444.4,333.12,554.03,103.63,437.46,132.28,345.5,409.82,197.0,78.96,154.24,391.02,136.77,281.46,727.49,383.64,323.26,410.83,168.05,610.85,438.6,110.64,330.54,149.12,111.14,83.16,440.01,495.15,333.7,391.8,201.04,118.22,324.62,125.16,320.76,165.19,544.74,920.41,140.33,348.91,191.99,403.48,214.57,105.33,344.76,23.02,387.04,296.55,101.05,192.33,339.69,458.86,86.19,198.81,357.66,405.38,164.32,185.99,1280.64,456.01,409.54,673.99,253.14,82.3,654.94,151.44,682.1,336.67,153.93,144.58,573.21,313.07,1363.07,57.46,175.72,568.44,180.66,225.19,48.64,863.14,635.21,381.03,68.15,239.57,700.09,180.51,149.51,287.39,262.79,406.21,178.64,429.06,304.59,373.52,524.85,138.87,625.77,518.92
2026-04-21,220.45,251.2,194.77,450.88,331.64,549.24,103.53,438.16,135.26,356.34,408.09,196.4,78.68,157.24,391.35,138.22,273.47,728.52,368.56,322.1,402.13,165.98,617.43,418.05,110.96,328.27,149.85,110.86,82.78,444.16,499.96,340.79,387.16,204.35,116.15,309.97,126.32,314.16,166.14,558.53,921.31,139.51,350.43,193.94,403.45,209.81,103.38,348.21,22.96,380.73,287.78,104.25,195.72,339.26,466.75,84.99,196.98,362.34,399.96,159.92,189.68,1295.58,461.8,414.93,673.95,250.6,79.16,653.27,152.52,666.64,342.18,149.79,145.0,580.43,308.26,1278.33,57.55,171.49,601.68,181.22,227.81,48.78,885.68,651.35,371.65,67.56,238.2,703.33,179.42,149.93,285.49,268.19,405.63,178.81,432.0,304.81,380.65,521.17,137.46,618.0,489.4
2026-04-22,218.87,244.27,195.99,454.17,322.27,561.36,102.71,445.39,134.84,357.27,410.55,193.26,78.73,155.57,383.51,139.88,277.32,677.88,381.31,319.09,412.86,172.49,627.4,420.2,114.18,327.91,147.47,110.5,78.09,420.23,529.79,338.93,387.41,205.2,114.03,292.89,126.98,325.57,167.89,559.81,926.81,134.29,362.11,196.95,407.95,205.69,103.39,350.75,22.9,391.54,284.05,107.02,199.91,340.28,470.91,87.3,199.98,370.14,394.17,156.82,192.3,1304.25,458.61,402.86,696.47,247.65,79.92,675.37,152.86,661.73,337.75,150.3,143.67,569.77,310.61,1310.21,58.37,175.44,601.71,185.17,228.76,49.28,855.55,635.5,372.15,68.23,240.62,707.15,180.29,151.78,284.22,269.21,396.02,175.33,429.61,310.53,387.75,519.71,139.83,634.15,492.85
2026-04-23,218.75,238.07,204.46,448.18,318.06,550.4,104.03,457.13,133.04,348.56,414.16,188.0,78.26,153.69,386.97,136.91,278.2,676.07,388.94,312.4,420.8,174.2,637.38,435.43,118.71,327.5,149.45,109.96,82.49,417.1,507.68,340.1,383.62,209.81,113.6,296.32,125.57,333.12,165.4,567.76,942.55,130.37,372.14,195.37,415.93,205.55,102.99,350.99,23.0,407.53,283.74,108.64,204.3,350.69,472.17,84.18,198.41,361.92,417.51,158.29,201.38,1305.66,454.93,390.44,740.97,246.08,81.36,683.55,153.79,637.77,338.7,148.91,140.93,568.77,314.45,1343.88,58.51,172.39,612.61,189.35,230.95,50.23,860.77,627.69,360.88,70.93,245.11,694.54,182.22,153.96,290.04,266.36,386.07,174.68,425.39,311.91,397.24,500.04,137.18,621.2,496.87
2026-04-24,220.29,241.2,207.38,437.51,317.0,550.04,103.93,460.04,131.29,356.18,422.21,192.5,78.8,157.82,370.4,132.99,282.06,677.39,390.67,307.1,417.75,176.08,655.13,450.37,118.99,319.79,150.44,108.91,82.55,409.59,515.44,344.77,389.26,211.46,115.0,292.21,126.09,331.14,160.77,571.61,910.24,133.25,374.89,195.4,415.74,205.97,103.86,353.0,21.87,405.49,284.5,113.59,205.89,346.18,475.2,84.16,199.65,366.52,396.6,153.84,203.25,1248.84,459.92,392.15,767.11,246.72,80.88,687.71,154.42,632.07,355.98,152.97,136.97,569.37,318.98,1276.73,59.4,167.95,629.4,188.77,221.57,52.25,877.44,629.2,342.59,70.54,242.56,707.08,178.82,155.01,283.32,261.43,388.13,178.39,418.35,310.95,391.45,492.02,134.62,625.79,473.91
2026-04-27,216.43,240.83,213.38,451.43,316.3,542.5,103.93,465.19,126.45,361.1,422.45,194.78,78.47,159.64,376.83,129.91,294.71,687.69,389.75,309.55,437.65,180.03,657.05,447.5,114.25,331.03,150.8,109.52,82.6,412.2,510.01,351.14,400.71,210.8,114.27,294.81,127.81,328.52,151.67,580.33,926.25,139.84,385.34,193.03,429.71,202.9,103.18,356.43,22.61,424.95,283.88,116.05,208.0,349.74,482.4,85.19,201.46,362.91,412.05,148.64,210.95,1243.53,444.47,390.74,766.47,239.29,81.74,696.66,157.31,629.3,353.0,156.15,133.95,562.69,319.46,1243.21,58.78,164.63,621.5,195.65,221.01,50.95,872.69,640.07,338.7,69.7,250.56,726.36,181.15,156.48,282.34,261.48,389.18,175.56,405.67,305.54,395.69,482.55,132.0,634.5,456.47
2026-04-28,215.88,235.56,212.25,440.24,327.42,553.7,107.08,489.58,118.88,373.69,419.71,196.65,77.95,162.0,369.22,131.83,292.31,681.8,381.16,314.35,457.55,184.5,664.65,438.58,117.43,338.94,150.4,107.61,82.57,436.04,510.42,362.39,408.43,209.35,107.58,310.57,129.52,326.09,156.64,607.43,951.25,136.39,392.45,198.46,427.05,205.17,101.35,352.74,22.62,417.79,284.34,119.8,209.41,347.57,482.17,84.77,201.61,373.93,402.97,150.26,215.82,1313.03,451.62,399.3,739.48,239.37,82.4,707.43,159.82,625.86,351.96,155.22,135.11,559.95,324.59,1246.94,57.91,166.07,584.62,197.33,224.07,51.23,853.94,648.81,334.73,70.95,245.55,729.49,182.53,154.82,282.2,266.92,386.07,174.81,403.39,301.11,390.05,470.6,134.25,656.14,450.52
2026-04-29,211.76,240.25,205.47,447.96,328.68,555.41,105.58,513.94,119.21,373.67,429.3,196.33,76.82,163.23,355.64,132.72,288.19,705.26,370.67,317.28,474.76,187.96,675.13,414.86,116.95,331.94,148.54,105.13,82.62,441.87,510.57,357.82,414.49,210.87,111.39,308.63,132.55,329.65,161.45,606.2,946.66,138.57,382.69,197.43,429.79,210.58,100.55,346.43,22.01,419.71,283.25,121.43,211.84,350.81,484.66,87.25,202.53,376.1,411.98,152.5,219.25,1360.67,445.9,395.64,726.13,241.36,80.86,694.71,159.29,626.91,347.74,153.32,134.65,563.01,321.97,1252.36,57.9,165.33,603.75,199.98,224.56,51.39,854.88,631.42,345.26,70.38,238.84,719.77,182.87,155.17,281.59,264.28,387.57,174.87,411.12,301.99,389.37,512.57,137.81,648.31,430.2
2026-04-30,214.58,244.67,207.04,459.09,318.02,534.62,105.0,535.15,115.19,381.49,427.18,198.73,77.21,166.9,354.75,134.06,294.29,698.6,376.69,323.56,498.39,184.74,660.64,415.31,112.32,326.56,150.6,105.25,85.26,453.29,505.24,356.65,422.57,207.51,116.68,313.19,132.09,332.04,166.98,591.08,961.81,134.99,395.24,198.6,408.21,214.44,102.59,348.09,21.06,422.41,286.61,124.03,206.69,364.15,497.56,89.28,203.57,390.49,413.9,154.73,209.2,1338.51,456.08,390.24,710.89,239.6,80.17,706.55,158.33,633.73,339.04,154.21,130.88,558.27,327.6,1240.55,58.58,164.9,612.24,196.55,224.08,47.86,860.85,635.76,339.98,70.39,232.44,722.41,182.58,153.74,276.19,269.87,384.16,168.24,390.2,306.75,378.44,512.09,139.42,675.43,436.19
2026-05-01,216.74,250.29,198.62,472.17,322.59,532.79,104.69,572.84,120.72,378.21,428.69,203.54,76.76,166.72,346.88,131.44,290.77,696.97,389.99,323.11,493.63,179.91,627.07,420.36,117.56,314.54,152.03,103.52,83.78,479.2,486.41,355.69,416.28,203.67,117.7,309.25,128.98,333.57,161.39,589.13,960.32,141.83,403.01,190.66,400.41,219.56,103.36,351.51,21.23,411.79,288.27,125.12,210.77,358.54,501.53,86.01,204.27,384.0,422.68,156.13,214.59,1331.28,454.89,375.93,696.41,239.75,77.98,691.65,156.11,634.5,347.62,155.09,130.69,561.94,335.5,1212.28,58.3,165.22,600.28,196.53,232.57,46.39,831.98,640.31,344.25,70.51,229.62,729.14,187.71,150.17,281.42,266.64,385.81,163.31,393.34,308.54,376.89,507.55,137.62,673.32,442.72
2026-05-04,216.7,246.5,199.32,476.87,317.09,537.39,104.61,565.66,116.35,356.18,425.05,196.33,79.89,173.56,359.67,131.01,288.99,710.94,393.2,320.98,473.74,186.92,598.36,410.73,116.34,318.17,152.87,102.76,84.41,486.17,490.95,360.17,421.6,203.19,120.05,299.38,131.39,335.63,152.26,573.13,948.44,148.6,408.11,191.99,381.58,220.33,102.34,340.64,21.05,397.09,292.87,121.7,208.7,364.12,495.37,86.47,202.18,386.1,430.42,156.42,208.35,1332.92,450.34,367.62,679.05,236.88,78.81,683.72,154.46,652.61,370.63,156.63,130.65,557.45,336.01,1189.45,57.38,165.81,573.51,198.71,235.91,44.88,846.38,653.7,351.89,70.52,230.94,736.31,186.26,150.24,281.5,265.49,388.02,166.11,403.7,305.52,378.08,524.06,139.09,688.01,417.15
2026-05-05,218.07,248.63,202.67,496.19,322.02,541.79,106.23,546.22,115.8,354.16,428.66,198.11,81.6,168.67,351.13,128.5,292.29,702.16,396.76,318.84,486.94,184.3,592.59,424.97,112.87,305.41,153.63,104.35,83.99,481.32,501.43,359.01,419.21,206.95,119.99,300.27,131.54,338.87,149.43,586.19,938.2,149.83,417.71,195.54,387.49,219.53,103.73,344.6,20.77,399.35,291.07,122.36,209.74,361.59,493.91,86.69,204.14,384.82,437.59,156.53,203.35,1339.34,446.26,365.5,687.26,235.22,76.37,678.14,159.47,654.6,373.64,156.52,127.08,565.43,334.04,1235.48,58.07,167.66,598.6,200.39,231.39,45.18,871.98,665.47,343.62,69.03,233.76,764.87,185.92,151.55,284.85,272.23,399.75,168.4,397.24,301.73,378.51,522.13,138.47,718.12,403.16
2026-05-06,220.01,250.44,203.23,507.41,323.45,560.14,104.3,519.83,115.36,351.11,418.54,198.97,81.58,164.03,363.26,129.63,285.31,718.47,399.04,310.4,509.47,181.09,591.62,418.71,115.15,311.38,148.99,105.36,84.13,498.42,491.79,359.7,416.0,209.15,122.13,303.19,129.99,331.5,144.23,581.69,916.41,153.43,413.42,192.85,381.86,216.71,102.06,347.08,20.56,404.72,300.61,120.99,215.99,348.9,508.21,87.52,203.86,385.5,437.24,156.24,210.24,1306.96,437.26,358.88,692.18,241.63,75.77,676.35,160.36,675.43,383.9,158.75,125.93,564.44,336.82,1239.05,57.13,174.21,616.39,195.38,227.6,44.98,880.91,692.03,341.19,69.67,246.19,761.7,183.36,148.45,290.66,266.75,416.43,167.86,397.88,306.35,378.71,524.86,134.78,760.56,424.1
2026-05-07,219.88,261.09,203.26,515.28,311.63,569.85,106.09,522.86,116.09,359.04,418.22,196.43,79.62,171.16,361.18,126.04,293.95,707.52,400.5,311.72,513.12,188.01,630.38,392.47,120.42,295.67,148.78,104.24,84.79,500.01,481.2,362.5,418.63,209.85,123.7,307.57,130.09,331.3,144.49,573.67,914.93,150.12,411.93,194.11,383.25,212.22,101.19,344.38,20.55,416.23,297.52,122.12,209.44,342.58,508.99,86.89,203.08,381.06,437.39,153.64,210.92,1296.29,441.43,363.22,683.28,242.47,75.06,673.39,159.14,648.5,394.05,156.6,123.01,569.05,336.77,1210.59,57.8,168.42,601.28,199.94,226.27,44.75,807.16,696.9,332.43,68.89,243.6,757.44,186.81,148.09,289.74,266.62,415.43,165.09,387.85,310.56,374.54,539.6,137.6,758.36,441.98
2026-05-08,215.94,263.5,219.84,507.24,308.58,579.3,106.88,559.89,111.72,366.17,421.12,197.89,79.4,173.19,355.42,129.85,287.57,694.23,406.52,320.59,506.34,189.35,626.29,383.22,121.61,296.0,151.69,103.24,86.82,494.08,487.12,363.58,419.22,209.06,126.82,304.03,130.0,342.52,143.39,560.63,884.98,152.13,418.89,192.69,384.2,216.88,101.31,343.65,20.19,405.62,287.5,121.74,205.69,342.95,500.27,86.9,205.55,381.75,440.05,150.75,208.63,1253.62,438.92,366.03,707.35,235.32,76.63,665.57,160.04,665.76,383.85,157.61,120.75,575.49,338.64,1193.24,57.45,164.25,594.18,197.89,219.93,44.18,836.76,701.68,326.62,69.18,246.27,755.0,188.21,149.19,294.73,264.91,418.97,162.88,390.7,317.2,366.39,537.53,143.05,749.95,456.61
2026-05-11,217.79,254.53,214.93,520.16,304.83,579.43,105.71,574.56,111.41,363.49,419.26,201.5,79.6,172.64,361.13,131.12,304.24,685.26,406.19,317.16,524.15,194.53,625.19,380.33,122.66,301.38,153.48,104.75,86.72,468.88,488.62,359.58,415.49,210.48,123.9,302.01,130.33,350.08,142.29,554.97,902.08,145.05,431.73,189.09,390.76,216.07,102.56,348.8,19.5,384.22,288.05,127.07,205.3,343.37,494.69,82.85,205.69,383.15,441.0,150.44,210.95,1273.53,421.13,360.83,711.72,235.2,75.2,672.25,157.84,662.4,382.68,162.14,118.24,576.08,327.6,1145.38,57.97,161.93,618.8,199.88,226.38,45.68,808.46,689.75,332.82,68.67,248.72,743.09,187.08,148.74,294.41,268.37,412.36,162.78,397.11,314.51,370.55,552.19,148.28,762.06,465.45
2026-05-12,218.4,266.57,210.6,500.47,309.84,585.47,108.01,557.24,110.93,358.41,413.73,204.2,79.01,174.86,359.93,134.82,311.02,681.65,409.77,315.21,531.33,186.24,615.16,381.84,123.04,286.57,153.72,103.85,86.62,495.19,517.56,361.2,424.7,213.84,122.54,309.66,128.5,347.78,146.17,558.39,911.3,143.58,441.01,188.05,411.17,215.31,103.77,348.82,19.68,385.45,282.2,125.97,211.09,340.55,510.7,84.75,212.49,380.13,440.64,151.61,211.92,1321.78,420.74,347.37,714.91,234.51,75.61,657.41,158.52,655.88,390.9,159.88,116.31,573.36,325.26,1141.37,58.22,165.92,626.02,195.86,224.24,45.76,771.58,692.75,316.29,68.63,256.94,760.45,186.19,147.02,293.46,273.44,418.81,163.07,380.46,309.45,369.77,529.74,148.64,759.36,447.04
2026-05-13,220.63,263.17,217.59,500.06,306.83,598.39,109.59,572.56,109.6,339.84,414.46,204.21,82.26,180.4,370.99,130.82,311.42,676.74,401.49,319.03,545.07,189.79,616.62,371.01,125.21,291.44,153.32,102.88,85.27,499.33,502.0,365.53,426.71,214.51,121.42,314.58,125.54,352.61,143.66,573.62,900.96,140.58,443.01,186.47,412.21,215.32,107.07,353.34,18.79,359.83,275.11,128.03,208.52,340.85,509.19,85.21,212.94,375.67,439.12,155.09,215.6,1292.11,435.06,348.09,747.8,239.06,76.35,658.24,159.94,663.28,388.53,155.75,114.68,559.7,324.8,1152.33,59.18,168.91,634.31,204.18,217.71,46.27,771.94,686.7,304.01,69.11,253.09,754.22,183.83,143.63,285.82,275.89,413.7,165.2,381.33,311.99,367.98,518.29,149.92,756.04,451.68
2026-05-14,221.6,252.49,220.16,511.15,308.03,583.64,108.72,577.56,109.06,344.11,420.35,197.34,80.32,182.76,377.84,128.93,308.75,674.04,418.22,313.8,537.03,195.19,624.93,358.5,124.88,304.92,150.44,103.43,85.54,512.35,516.43,364.17,425.63,216.83,118.15,326.32,125.09,354.99,141.87,583.41,887.02,136.71,444.66,189.35,392.1,211.61,103.97,361.59,19.25,342.94,291.4,132.28,205.22,344.73,502.35,85.94,213.19,372.38,432.17,152.61,219.66,1238.12,426.17,349.51,723.97,244.73,77.18,677.29,153.67,646.72,390.76,156.95,112.92,555.6,315.87,1174.17,59.01,165.5,609.5,208.02,214.49,46.02,795.25,689.18,303.09,68.84,251.12,761.74,186.01,145.06,291.74,272.47,423.37,163.47,396.15,309.36,359.49,494.92,145.65,725.14,476.22
2026-05-15,221.99,255.94,219.94,505.63,310.1,582.64,110.02,540.66,105.31,336.94,420.12,201.49,79.13,181.23,374.73,127.62,308.36,688.56,434.32,310.03,530.19,189.61,597.0,350.5,130.75,305.77,153.26,107.31,81.96,518.49,509.0,358.14,427.92,216.06,115.6,325.48,125.27,352.96,132.12,579.11,905.0,131.18,447.89,191.72,382.54,206.2,103.23,361.51,18.78,354.35,298.75,130.38,200.24,341.05,501.42,87.69,213.09,360.15,425.08,147.93,217.33,1237.56,412.18,338.17,729.98,248.25,76.44,679.46,155.97,673.18,391.59,158.83,111.11,553.7,318.22,1174.17,57.99,167.41,601.74,210.23,212.02,47.92,818.9,688.9,294.9,69.98,250.12,750.28,190.15,147.95,292.31,275.66,420.6,163.12,383.88,314.56,365.94,498.38,149.07,698.16,475.0
2026-05-18,220.61,247.59,217.4,513.29,297.23,575.41,110.37,563.29,105.47,339.85,421.85,204.66,78.47,177.05,382.64,127.2,300.54,705.53,434.66,309.76,528.65,193.29,611.62,356.28,132.04,294.18,153.62,105.41,79.05,510.34,527.32,363.56,424.82,217.84,117.48,325.31,122.67,370.87,128.54,592.48,920.3,127.25,449.86,198.25,375.81,210.6,103.56,366.5,18.32,357.59,299.96,126.88,199.56,333.37,506.84,90.86,212.88,361.25,437.27,147.02,223.59,1237.9,405.91,322.19,713.89,248.69,76.25,698.02,153.01,670.17,361.64,156.82,113.21,558.88,320.81,1157.29,57.94,170.53,602.68,209.67,213.4,48.43,811.98,688.51,288.86,68.91,245.38,756.03,188.41,147.9,286.87,276.98,414.72,161.59,379.34,307.12,359.29,477.46,145.65,703.37,480.29
2026-05-19,221.18,242.57,214.09,510.68,289.03,555.89,112.93,566.99,101.65,343.83,414.4,200.11,78.4,173.74,397.88,132.09,300.61,696.87,440.66,309.37,550.8,196.38,624.64,348.82,133.94,312.4,152.98,104.91,78.19,505.38,542.02,361.05,423.84,219.2,119.39,332.31,121.54,361.29,127.27,596.46,956.46,128.79,441.95,200.5,394.41,211.61,104.92,363.6,18.28,350.42,287.28,125.58,195.88,337.85,497.58,90.25,210.31,366.9,442.76,145.12,220.81,1210.92,396.38,319.24,706.62,244.47,77.27,685.32,148.97,697.86,371.65,154.0,109.46,561.07,315.59,1174.94,58.18,174.09,606.16,212.43,213.01,50.89,825.44,693.93,301.96,70.48,235.6,764.79,185.31,148.52,280.07,273.07,415.48,160.89,378.57,302.67,356.52,468.51,140.36,694.88,460.36
2026-05-20,219.62,237.47,214.97,539.83,298.22,576.15,113.07,555.75,99.66,359.95,421.49,201.35,78.06,172.45,395.83,132.48,308.43,694.27,460.68,314.78,554.44,194.88,591.85,336.03,131.98,317.71,156.5,106.24,79.46,499.95,557.62,360.51,421.58,217.18,125.09,332.12,122.66,367.27,133.33,598.04,983.39,132.68,431.61,202.02,394.23,215.61,104.96,374.24,17.87,355.06,285.51,122.34,195.78,329.01,507.05,89.4,211.06,361.09,435.76,144.02,218.07,1192.4,407.8,324.98,732.13,237.43,74.23,695.89,147.26,700.18,377.29,154.98,108.08,555.08,313.18,1184.53,57.62,172.3,591.86,209.77,212.43,51.48,797.04,690.15,291.18,71.27,234.25,770.32,182.48,149.6,280.48,277.04,427.3,159.81,375.3,303.08,359.66,475.36,143.28,696.83,475.01
2026-05-21,219.64,232.64,211.94,535.45,302.73,580.95,113.18,552.25,96.54,368.38,417.98,192.66,78.85,175.86,395.89,137.14,333.42,704.91,478.4,316.29,558.63,192.28,589.06,331.53,131.99,311.24,155.15,105.39,81.18,500.28,571.67,361.76,422.09,219.78,123.0,330.1,122.88,360.03,134.0,610.3,971.58,134.75,418.59,203.91,387.79,220.05,107.45,378.15,18.52,344.76,285.72,123.78,197.68,323.75,508.42,90.35,209.45,356.52,439.5,145.86,209.5,1167.41,389.84,329.15,691.57,233.59,72.05,692.88,148.01,687.55,373.87,156.25,110.61,556.3,320.66,1179.83,56.49,175.9,589.39,212.21,209.29,50.85,820.91,706.63,293.37,70.7,234.46,784.52,183.81,152.15,281.01,273.2,416.84,158.64,382.89,297.81,360.59,463.52,143.01,715.65,470.27
2026-05-22,222.13,229.94,207.98,517.81,294.92,573.1,114.52,572.06,93.36,373.89,425.52,191.44,78.63,180.86,397.61,135.48,334.63,706.15,475.84,319.47,583.17,197.86,610.88,351.68,130.89,311.73,154.15,105.29,79.77,519.29,554.59,366.6,417.27,217.95,121.82,340.17,125.16,355.99,137.74,600.38,993.01,144.15,412.22,199.63,376.41,220.71,112.14,368.27,18.72,339.24,281.48,118.69,191.61,333.04,501.67,92.74,208.04,349.47,456.81,145.94,210.98,1114.88,391.24,326.57,725.25,232.87,72.39,684.33,144.62,675.74,374.32,155.41,107.98,559.39,324.81,1182.37,56.34,180.46,564.4,207.84,215.35,50.28,791.29,715.98,294.81,70.03,238.19,784.11,185.2,149.28,277.29,271.91,411.74,159.62,376.22,293.09,360.42,482.28,140.92,744.56,489.06
2026-05-25,222.64,226.11,208.48,506.41,299.25,567.74,113.4,559.49,89.14,372.3,426.67,194.84,77.26,188.48,396.32,137.6,326.91,691.95,472.58,321.91,584.1,200.15,609.85,344.61,125.67,305.69,154.06,104.81,77.76,518.27,569.94,373.2,399.92,219.26,122.82,329.75,123.65,352.26,141.01,597.83,978.3,136.06,415.13,199.57,387.01,218.53,116.19,360.53,19.15,339.93,284.77,116.11,193.52,329.09,493.76,89.79,203.72,354.3,453.31,144.29,219.13,1126.71,370.03,334.42,721.64,233.78,73.4,663.85,146.83,676.67,388.5,152.19,110.12,550.71,321.22,1157.61,55.7,175.3,592.66,214.86,213.83,50.27,770.23,714.58,301.56,68.93,239.88,765.54,190.2,155.79,273.63,277.23,409.87,160.8,390.94,288.81,354.28,462.41,143.57,707.09,480.57
2026-05-26,220.16,227.24,206.99,530.7,302.86,572.49,113.79,544.41,85.48,373.29,426.9,199.83,77.48,191.73,390.93,135.21,328.0,699.76,486.17,328.78,585.18,202.72,599.81,345.25,125.84,301.31,152.97,103.68,79.09,551.76,535.75,363.75,395.41,218.58,122.76,343.63,124.65,348.41,148.46,586.7,1001.72,137.74,405.23,197.58,388.65,221.05,114.43,363.42,19.12,324.86,281.61,115.73,197.9,328.75,487.55,88.01,202.69,351.01,448.35,146.7,213.79,1093.91,368.06,341.57,693.51,229.24,72.78,675.16,148.84,666.49,362.39,155.01,112.8,548.86,320.12,1125.77,55.6,175.83,604.05,218.09,212.19,49.55,789.55,702.97,306.09,65.81,239.28,780.09,191.97,157.13,273.29,277.31,408.4,166.15,388.78,290.25,351.28,446.98,141.72,709.7,471.23
2026-05-27,220.64,227.06,207.44,531.29,299.5,572.3,111.93,518.84,87.08,363.76,433.48,201.45,78.12,187.76,386.1,134.22,318.02,673.79,463.78,328.13,580.88,205.12,651.9,349.9,125.25,294.8,154.49,103.74,80.56,550.41,556.03,361.08,391.85,217.57,123.42,343.3,124.32,335.33,150.66,593.58,1005.16,139.8,396.61,191.16,409.43,220.65,113.23,362.48,19.07,333.28,268.32,116.3,196.01,326.52,495.2,84.54,206.24,351.42,439.87,150.81,214.77,1041.54,380.99,335.03,679.27,230.03,74.42,684.88,149.02,668.05,366.26,157.37,111.72,545.87,310.52,1161.11,55.93,171.26,607.42,216.03,206.84,49.52,781.36,680.08,305.51,66.35,230.9,799.7,193.33,156.75,265.74,276.19,412.65,161.33,395.18,291.31,345.44,440.71,141.86,694.48,467.66
